city,subcity,restaurant,rating,rating count,cost,cuisine,food_category,rating_category,cost_category,cuisine_count
chennai,omr navalur,d great cafe,4.1,10,300,american,non veg,very high,Budget-Friendly,2
chennai,omr navalur,d great cafe,4.1,10,300,italian,non veg,very high,Budget-Friendly,2
chennai,omr navalur,idli dosa pure veg,4.1,10,200,indian,veg,very high,Budget-Friendly,1
chennai,omr navalur,beefgasm,3.8,50,300,north indian,non veg,high,Budget-Friendly,2
chennai,omr navalur,beefgasm,3.8,50,300,snacks,non veg,high,Budget-Friendly,2
chennai,omr navalur,hotel top city,4.1,10,400,north indian,non veg,very high,Budget-Friendly,2
chennai,omr navalur,hotel top city,4.1,10,400,chinese,non veg,very high,Budget-Friendly,2
chennai,omr navalur,bathur chettinad kitchen,4.1,10,400,indian,non veg,very high,Budget-Friendly,1
chennai,omr navalur,havmor havfunn ice cream,4.1,10,200,ice cream,veg,very high,Budget-Friendly,2
chennai,omr navalur,havmor havfunn ice cream,4.1,10,200,ice cream cakes,veg,very high,Budget-Friendly,2
chennai,omr navalur,house of biriyani,4.0,20,300,biryani,non veg,high,Budget-Friendly,2
chennai,omr navalur,house of biriyani,4.0,20,300,chinese,non veg,high,Budget-Friendly,2
chennai,omr navalur,new andhra ruchulu,4.1,100,300,biryani,non veg,very high,Budget-Friendly,2
chennai,omr navalur,new andhra ruchulu,4.1,100,300,andhra,non veg,very high,Budget-Friendly,2
chennai,omr navalur,burma square,4.0,100,200,chinese,non veg,high,Budget-Friendly,1
chennai,omr navalur,namma truck machan (ntm),4.1,10,300,arabian,non veg,very high,Budget-Friendly,2
chennai,omr navalur,namma truck machan (ntm),4.1,10,300,biryani,non veg,very high,Budget-Friendly,2
chennai,omr navalur,subway,4.2,500,350,salads,non veg,very high,Budget-Friendly,2
chennai,omr navalur,subway,4.2,500,350,snacks,non veg,very high,Budget-Friendly,2
chennai,omr navalur,combo night,4.3,20,250,indian,non veg,very high,Budget-Friendly,2
chennai,omr navalur,combo night,4.3,20,250,chinese,non veg,very high,Budget-Friendly,2
chennai,omr navalur,zia malaysian parotta city,3.2,20,300,indian,non veg,high,Budget-Friendly,1
chennai,omr navalur,madurai sri devar mess,3.4,100,200,south indian,non veg,high,Budget-Friendly,2
chennai,omr navalur,madurai sri devar mess,3.4,100,200,chettinad,non veg,high,Budget-Friendly,2
chennai,omr navalur,ambur star briyani,4.1,500,500,biryani,non veg,very high,Standard Dining,1
chennai,omr navalur,max between breads,3.8,50,500,beverages,non veg,high,Standard Dining,1
chennai,omr navalur,sri krishna kitchen,4.1,10,100,south indian,veg,very high,Budget-Friendly,1
chennai,omr navalur,sulthan's,4.0,100,300,biryani,non veg,high,Budget-Friendly,1
chennai,omr navalur,chai wheelers,3.0,20,150,beverages,veg,medium,Budget-Friendly,2
chennai,omr navalur,chai wheelers,3.0,20,150,snacks,veg,medium,Budget-Friendly,2
chennai,omr navalur,chat and sandwich house,4.1,10,100,chaat,veg,very high,Budget-Friendly,2
chennai,omr navalur,chat and sandwich house,4.1,10,100,fast food,veg,very high,Budget-Friendly,2
chennai,omr navalur,the noodle house,3.8,50,300,chinese,veg,high,Budget-Friendly,1
chennai,omr navalur,bhavani bhavan,4.1,10,200,indian,veg,very high,Budget-Friendly,2
chennai,omr navalur,bhavani bhavan,4.1,10,200,biryani,veg,very high,Budget-Friendly,2
chennai,omr navalur,kumbakonam filter coffee,4.5,100,200,beverages,veg,very high,Budget-Friendly,2
chennai,omr navalur,kumbakonam filter coffee,4.5,100,200,combo,veg,very high,Budget-Friendly,2
chennai,omr navalur,grill nights,4.1,10,250,chinese,non veg,very high,Budget-Friendly,2
chennai,omr navalur,grill nights,4.1,10,250,arabian,non veg,very high,Budget-Friendly,2
chennai,omr navalur,frullati cafe,4.1,10,200,continental,non veg,very high,Budget-Friendly,2
chennai,omr navalur,frullati cafe,4.1,10,200,chinese,non veg,very high,Budget-Friendly,2
chennai,omr navalur,kranky kitchen,4.1,10,200,biryani,non veg,very high,Budget-Friendly,2
chennai,omr navalur,kranky kitchen,4.1,10,200,chinese,non veg,very high,Budget-Friendly,2
chennai,omr navalur,firangi bake,4.2,100,400,italian,non veg,very high,Budget-Friendly,2
chennai,omr navalur,firangi bake,4.2,100,400,mexican,non veg,very high,Budget-Friendly,2
chennai,omr navalur,desert shawarma padur,4.1,10,200,arabian,non veg,very high,Budget-Friendly,2
chennai,omr navalur,desert shawarma padur,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,omr navalur,villagio,3.9,100,200,biryani,non veg,high,Budget-Friendly,2
chennai,omr navalur,villagio,3.9,100,200,andhra,non veg,high,Budget-Friendly,2
chennai,omr navalur,pizza zone,3.5,20,200,pizzas,veg,high,Budget-Friendly,2
chennai,omr navalur,pizza zone,3.5,20,200,beverages,veg,high,Budget-Friendly,2
chennai,omr navalur,chinese kitchen,4.1,10,280,chinese,non veg,very high,Budget-Friendly,1
chennai,omr navalur,mithaiwale,3.3,50,250,desserts,veg,high,Budget-Friendly,2
chennai,omr navalur,mithaiwale,3.3,50,250,snacks,veg,high,Budget-Friendly,2
chennai,omr navalur,ya rahman briyani,3.3,500,300,biryani,non veg,high,Budget-Friendly,2
chennai,omr navalur,ya rahman briyani,3.3,500,300,fast food,non veg,high,Budget-Friendly,2
chennai,omr navalur,the lassi corner,4.1,10,150,indian,non veg,very high,Budget-Friendly,2
chennai,omr navalur,the lassi corner,4.1,10,150,snacks,non veg,very high,Budget-Friendly,2
chennai,omr navalur,narashimar pathu kadai,4.1,10,150,south indian,veg,very high,Budget-Friendly,1
chennai,omr navalur,kaapi club,4.1,10,300,beverages,non veg,very high,Budget-Friendly,2
chennai,omr navalur,kaapi club,4.1,10,300,fast food,non veg,very high,Budget-Friendly,2
chennai,omr navalur,mirch masala,4.1,10,200,indian,non veg,very high,Budget-Friendly,2
chennai,omr navalur,mirch masala,4.1,10,200,chinese,non veg,very high,Budget-Friendly,2
chennai,omr navalur,the cake forest,3.6,100,100,bakery,non veg,high,Budget-Friendly,2
chennai,omr navalur,the cake forest,3.6,100,100,chaat,non veg,high,Budget-Friendly,2
chennai,omr navalur,dhanya surabhi restaurant,3.5,20,300,north indian,non veg,high,Budget-Friendly,2
chennai,omr navalur,dhanya surabhi restaurant,3.5,20,300,chinese,non veg,high,Budget-Friendly,2
chennai,omr navalur,sri sai chats,4.1,10,300,chaat,veg,very high,Budget-Friendly,2
chennai,omr navalur,sri sai chats,4.1,10,300,snacks,veg,very high,Budget-Friendly,2
chennai,omr navalur,rahman biriyani,3.2,100,300,south indian,non veg,high,Budget-Friendly,2
chennai,omr navalur,rahman biriyani,3.2,100,300,biryani,non veg,high,Budget-Friendly,2
chennai,omr navalur,the beef speciality cuisine,4.3,100,500,biryani,non veg,very high,Standard Dining,1
chennai,omr navalur,3bros,4.1,10,500,chinese,veg,very high,Standard Dining,2
chennai,omr navalur,3bros,4.1,10,500,north indian,veg,very high,Standard Dining,2
chennai,omr navalur,madras bistro 1308,4.1,10,500,italian,non veg,very high,Standard Dining,2
chennai,omr navalur,madras bistro 1308,4.1,10,500,continental,non veg,very high,Standard Dining,2
chennai,omr navalur,the chinese story,3.5,20,300,chinese,non veg,high,Budget-Friendly,1
chennai,omr navalur,jallikattu biriyani,4.1,10,300,biryani,non veg,very high,Budget-Friendly,1
chennai,omr navalur,taco bowl'it,4.1,10,200,mexican,non veg,very high,Budget-Friendly,1
chennai,omr navalur,bocs pizza,3.5,20,400,pizzas,non veg,high,Budget-Friendly,2
chennai,omr navalur,bocs pizza,3.5,20,400,italian,non veg,high,Budget-Friendly,2
chennai,omr navalur,hot dosai,3.9,100,300,south indian,veg,high,Budget-Friendly,1
chennai,omr navalur,clay pot multi-cuisine restaurant,3.4,50,400,hyderabadi,non veg,high,Budget-Friendly,1
chennai,omr navalur,ck's bakery,4.3,20,250,bakery,non veg,very high,Budget-Friendly,2
chennai,omr navalur,ck's bakery,4.3,20,250,snacks,non veg,very high,Budget-Friendly,2
chennai,omr navalur,milkyway,4.1,20,250,ice cream,veg,very high,Budget-Friendly,2
chennai,omr navalur,milkyway,4.1,20,250,desserts,veg,very high,Budget-Friendly,2
chennai,omr navalur,coco punch,4.2,20,300,beverages,veg,very high,Budget-Friendly,2
chennai,omr navalur,coco punch,4.2,20,300,desserts,veg,very high,Budget-Friendly,2
chennai,omr navalur,new supriya andhra restaurant,3.9,100,500,south indian,non veg,high,Standard Dining,2
chennai,omr navalur,new supriya andhra restaurant,3.9,100,500,biryani,non veg,high,Standard Dining,2
chennai,omr navalur,divya chettinad hotel,3.8,100,200,south indian,non veg,high,Budget-Friendly,1
chennai,omr navalur,the bvk biryani (bai veetu kalyanam),4.0,500,250,biryani,non veg,high,Budget-Friendly,2
chennai,omr navalur,the bvk biryani (bai veetu kalyanam),4.0,500,250,south indian,non veg,high,Budget-Friendly,2
chennai,omr navalur,althaf food court,4.1,10,250,arabian,non veg,very high,Budget-Friendly,2
chennai,omr navalur,althaf food court,4.1,10,250,chinese,non veg,very high,Budget-Friendly,2
chennai,omr navalur,chicken only chicken,4.1,10,500,arabian,non veg,very high,Standard Dining,1
chennai,omr navalur,moonlight takeaway,3.6,500,250,north indian,non veg,high,Budget-Friendly,2
chennai,omr navalur,moonlight takeaway,3.6,500,250,chinese,non veg,high,Budget-Friendly,2
chennai,omr navalur,gem exprezz,4.4,500,550,chinese,non veg,very high,Standard Dining,2
chennai,omr navalur,gem exprezz,4.4,500,550,north indian,non veg,very high,Standard Dining,2
chennai,omr navalur,ice cream plaza,4.1,10,200,ice cream,veg,very high,Budget-Friendly,1
chennai,omr navalur,the epice,4.1,10,240,chinese,non veg,very high,Budget-Friendly,1
chennai,omr navalur,orange wok,4.1,500,500,chinese,veg,very high,Standard Dining,2
chennai,omr navalur,orange wok,4.1,500,500,indian,veg,very high,Standard Dining,2
chennai,omr navalur,cafe boston,3.7,50,198,pastas,non veg,high,Budget-Friendly,2
chennai,omr navalur,cafe boston,3.7,50,198,salads,non veg,high,Budget-Friendly,2
chennai,omr navalur,simply kebab,4.1,10,200,north indian,non veg,very high,Budget-Friendly,1
chennai,omr navalur,biryani zone,3.0,20,350,biryani,non veg,medium,Budget-Friendly,2
chennai,omr navalur,biryani zone,3.0,20,350,north indian,non veg,medium,Budget-Friendly,2
chennai,omr navalur,snackstime cafe,3.7,20,250,biryani,non veg,high,Budget-Friendly,2
chennai,omr navalur,snackstime cafe,3.7,20,250,snacks,non veg,high,Budget-Friendly,2
chennai,omr navalur,desi tummmy,3.7,20,300,chinese,veg,high,Budget-Friendly,2
chennai,omr navalur,desi tummmy,3.7,20,300,indian,veg,high,Budget-Friendly,2
chennai,omr navalur,sree gupta bhavan,4.4,500,300,north indian,veg,very high,Budget-Friendly,2
chennai,omr navalur,sree gupta bhavan,4.4,500,300,sweets,veg,very high,Budget-Friendly,2
chennai,omr navalur,mom s cheese cake,4.1,10,150,bakery,veg,very high,Budget-Friendly,2
chennai,omr navalur,mom s cheese cake,4.1,10,150,desserts,veg,very high,Budget-Friendly,2
chennai,omr navalur,nicky's cafe & fine pastries - navalur,4.1,10,300,beverages,veg,very high,Budget-Friendly,2
chennai,omr navalur,nicky's cafe & fine pastries - navalur,4.1,10,300,fast food,veg,very high,Budget-Friendly,2
chennai,omr navalur,bombaysthan,4.6,100,310,juices,veg,very high,Budget-Friendly,2
chennai,omr navalur,bombaysthan,4.6,100,310,desserts,veg,very high,Budget-Friendly,2
chennai,omr navalur,marc ann grill,3.5,20,300,north indian,non veg,high,Budget-Friendly,2
chennai,omr navalur,marc ann grill,3.5,20,300,kebabs,non veg,high,Budget-Friendly,2
chennai,omr navalur,saraswathi home foods,4.1,10,200,south indian,non veg,very high,Budget-Friendly,1
chennai,omr navalur,snacks and more,4.2,20,140,chinese,non veg,very high,Budget-Friendly,2
chennai,omr navalur,snacks and more,4.2,20,140,ice cream,non veg,very high,Budget-Friendly,2
chennai,omr navalur,mumbai frankie,4.1,10,200,chinese,non veg,very high,Budget-Friendly,2
chennai,omr navalur,mumbai frankie,4.1,10,200,fast food,non veg,very high,Budget-Friendly,2
chennai,omr navalur,madhurai parotta,4.1,10,300,south indian,non veg,very high,Budget-Friendly,1
chennai,omr navalur,a r express bite,4.1,10,200,chinese,non veg,very high,Budget-Friendly,2
chennai,omr navalur,a r express bite,4.1,10,200,south indian,non veg,very high,Budget-Friendly,2
chennai,omr navalur,ambur 5 star biryani,4.1,10,300,biryani,non veg,very high,Budget-Friendly,1
chennai,omr navalur,nandhana palace,4.1,1000,500,biryani,veg,very high,Standard Dining,2
chennai,omr navalur,nandhana palace,4.1,1000,500,andhra,veg,very high,Standard Dining,2
chennai,omr navalur,mr.cake,4.1,10,800,bakery,non veg,very high,Standard Dining,2
chennai,omr navalur,mr.cake,4.1,10,800,fast food,non veg,very high,Standard Dining,2
chennai,omr navalur,chettinese,3.6,50,700,chinese,non veg,high,Standard Dining,2
chennai,omr navalur,chettinese,3.6,50,700,south indian,non veg,high,Standard Dining,2
chennai,omr navalur,crocs kitchen,4.1,10,300,south indian,non veg,very high,Budget-Friendly,2
chennai,omr navalur,crocs kitchen,4.1,10,300,chinese,non veg,very high,Budget-Friendly,2
chennai,omr navalur,mabrook restaurant,3.3,100,250,north indian,non veg,high,Budget-Friendly,2
chennai,omr navalur,mabrook restaurant,3.3,100,250,chinese,non veg,high,Budget-Friendly,2
chennai,omr navalur,jus takeaway,4.1,10,268,healthy food,non veg,very high,Budget-Friendly,2
chennai,omr navalur,jus takeaway,4.1,10,268,beverages,non veg,very high,Budget-Friendly,2
chennai,omr navalur,the tower burger,4.1,10,399,american,non veg,very high,Budget-Friendly,2
chennai,omr navalur,the tower burger,4.1,10,399,fast food,non veg,very high,Budget-Friendly,2
chennai,omr navalur,mumbai kulfi,4.2,100,100,desserts,non veg,very high,Budget-Friendly,2
chennai,omr navalur,mumbai kulfi,4.2,100,100,beverages,non veg,very high,Budget-Friendly,2
chennai,omr navalur,le shawarma,3.7,50,250,arabian,non veg,high,Budget-Friendly,2
chennai,omr navalur,le shawarma,3.7,50,250,chinese,non veg,high,Budget-Friendly,2
chennai,omr navalur,arusuvai cafe,4.3,500,200,indian,veg,very high,Budget-Friendly,2
chennai,omr navalur,arusuvai cafe,4.3,500,200,chinese,veg,very high,Budget-Friendly,2
chennai,omr navalur,virudhunagar poricha parotta kadai,4.5,50,250,indian,non veg,very high,Budget-Friendly,1
chennai,omr navalur,madras coffee house,4.3,100,100,beverages,veg,very high,Budget-Friendly,2
chennai,omr navalur,madras coffee house,4.3,100,100,snacks,veg,very high,Budget-Friendly,2
chennai,omr navalur,the eatery - four points by sheraton,3.8,50,1000,north indian,non veg,high,Premium Dining,2
chennai,omr navalur,the eatery - four points by sheraton,3.8,50,1000,asian,non veg,high,Premium Dining,2
chennai,omr navalur,night feast,3.8,50,200,north indian,non veg,high,Budget-Friendly,2
chennai,omr navalur,night feast,3.8,50,200,chinese,non veg,high,Budget-Friendly,2
chennai,omr navalur,the arab station,4.1,100,250,arabian,non veg,very high,Budget-Friendly,1
chennai,omr navalur,kariyaki,4.1,10,150,chinese,non veg,very high,Budget-Friendly,1
chennai,omr navalur,juisome,4.4,50,200,beverages,non veg,very high,Budget-Friendly,1
chennai,omr navalur,cafe coffee day,4.0,50,300,beverages,veg,high,Budget-Friendly,2
chennai,omr navalur,cafe coffee day,4.0,50,300,snacks,veg,high,Budget-Friendly,2
chennai,omr navalur,kafe24  regenta central  rs,3.7,20,1500,chinese,non veg,high,Gourmet,2
chennai,omr navalur,kafe24  regenta central  rs,3.7,20,1500,north indian,non veg,high,Gourmet,2
chennai,omr navalur,the old madras cafe,4.1,10,250,south indian,veg,very high,Budget-Friendly,1
chennai,omr navalur,la coupe,4.1,10,200,bakery,veg,very high,Budget-Friendly,2
chennai,omr navalur,la coupe,4.1,10,200,beverages,veg,very high,Budget-Friendly,2
chennai,omr navalur,madurai sri muniyandi vilas,4.1,10,400,south indian,non veg,very high,Budget-Friendly,1
chennai,omr navalur,sameer brothers briyani,4.1,10,200,indian,non veg,very high,Budget-Friendly,1
chennai,omr navalur,madras military hotel,4.0,20,800,biryani,non veg,high,Standard Dining,2
chennai,omr navalur,madras military hotel,4.0,20,800,south indian,non veg,high,Standard Dining,2
chennai,omr navalur,malaysian parotta city,4.1,10,300,malaysian,non veg,very high,Budget-Friendly,1
chennai,omr navalur,jds donut house,4.1,10,200,fast food,veg,very high,Budget-Friendly,2
chennai,omr navalur,jds donut house,4.1,10,200,beverages,veg,very high,Budget-Friendly,2
chennai,omr navalur,geetham veg restaurant,4.5,1000,250,south indian,veg,very high,Budget-Friendly,2
chennai,omr navalur,geetham veg restaurant,4.5,1000,250,sweets,veg,very high,Budget-Friendly,2
chennai,omr navalur,99 milkshake factory,3.9,20,200,beverages,veg,high,Budget-Friendly,2
chennai,omr navalur,99 milkshake factory,3.9,20,200,indian,veg,high,Budget-Friendly,2
chennai,omr navalur,moti mahal barbecues,4.1,10,600,snacks,non veg,very high,Standard Dining,2
chennai,omr navalur,moti mahal barbecues,4.1,10,600,north indian,non veg,very high,Standard Dining,2
chennai,omr navalur,oh my pizza,4.1,10,600,pizzas,non veg,very high,Standard Dining,1
chennai,omr navalur,jove's kitchen,4.5,20,200,chinese,non veg,very high,Budget-Friendly,2
chennai,omr navalur,jove's kitchen,4.5,20,200,biryani,non veg,very high,Budget-Friendly,2
chennai,mylapore,nithya amirtham,4.4,5000,200,south indian,veg,very high,Budget-Friendly,2
chennai,mylapore,nithya amirtham,4.4,5000,200,sweets,veg,very high,Budget-Friendly,2
chennai,mylapore,mini's cookhouse,4.1,10,300,south indian,non veg,very high,Budget-Friendly,2
chennai,mylapore,mini's cookhouse,4.1,10,300,snacks,non veg,very high,Budget-Friendly,2
chennai,mylapore,diya organic n natural,4.1,10,300,south indian,veg,very high,Budget-Friendly,2
chennai,mylapore,diya organic n natural,4.1,10,300,indian,veg,very high,Budget-Friendly,2
chennai,mylapore,mastros cafe,4.1,10,100,indian,non veg,very high,Budget-Friendly,1
chennai,mylapore,kebab cottage,4.1,10,399,north indian,non veg,very high,Budget-Friendly,2
chennai,mylapore,kebab cottage,4.1,10,399,lebanese,non veg,very high,Budget-Friendly,2
